  x[0] = -0.0680975
  x[1] = 0.474251
  x[2] = -0.299461
  x[3] = 0.670375
  x[4] = -0.208366
  x[5] = 0.197881
  x[6] = -0.413958
  x[7] = -0.49537
  x[8] = 0.146139
